Species Status MinT MaxT
Amphimachairodus_kurteni extinct 5.3 7.1
Amphimachairodus_kurteni extinct 7.246 11.63
Metailurus_parvulus extinct 6.436 6.5845
Metailurus_parvulus extinct 5.501 5.767
Dinofelis_cristata extinct 7.1 7.6
Machairodus_aphanistus extinct 7.1 8.9
Paramachaerodus_orientalis extinct 7.1 8.9
Paramachaerodus_orientalis extinct 7.1 7.6
Machairodus_aphanistus extinct 7.1 7.6
Machairodus_aphanistus extinct 7.1 7.6
Metailurus_parvulus extinct 7.1 7.6
Paramachaerodus_orientalis extinct 7.1 7.6
Metailurus_parvulus extinct 5.3 8.9
Metailurus_parvulus extinct 7.6 8.9
Paramachaerodus_maximiliani extinct 7.6 8.9
Panthera_tigris extant 0.0117 1.9
Homotherium_latidens extinct 1.9 2.5
Homotherium_latidens extinct 1.9 3.55
Lynx_issiodorensis extinct 1.9 3.55
Homotherium_latidens extinct 1.1531666666667 1.80951
Styriofelis_turnauensis extinct 16.4 17.2
Metailurus_parvulus extinct 7.1 7.6
Paramachaerodus_orientalis extinct 7.1 7.6
Lynx_issiodorensis extinct 2.5 3.55
Lynx_issiodorensis extinct 3.025 3.55
Lynx_issiodorensis extinct 2.725 3.55
Lynx_lynx extant 1.1531666666667 1.80951
Machairodus_aphanistus extinct 7.1 8.9
Machairodus_aphanistus extinct 7.6 8.9
Machairodus_aphanistus extinct 2.725 3.55
Machairodus_aphanistus extinct 8.9 11.2
Machairodus_aphanistus extinct 7.1 7.6
Machairodus_aphanistus extinct 7.1 7.6
Machairodus_aphanistus extinct 7.1 7.6
Machairodus_aphanistus extinct 8.9 9.9
Promegantereon_ogygia extinct 8.9 9.9
Machairodus_aphanistus extinct 8.9 9.9
Promegantereon_ogygia extinct 8.9 9.9
Machairodus_aphanistus extinct 8.9 9.9
Megantereon_nihowanensis extinct 1.1531666666667 1.80951
Metailurus_parvulus extinct 8.0254 8.108
Metailurus_parvulus extinct 9.76433333333333 9.786
Metailurus_parvulus extinct 5.3 7.6
Metailurus_parvulus extinct 5.3 7.1
Metailurus_parvulus extinct 9.311 9.426
Metailurus_parvulus extinct 5.3 7.6
Metailurus_parvulus extinct 5.3 7.1
Paramachaerodus_maximiliani extinct 5.3 7.1
Metailurus_parvulus extinct 5.3 7.1
Metailurus_parvulus extinct 5.3 7.1
Metailurus_parvulus extinct 5.3 7.1
Metailurus_parvulus extinct 7.1 8.9
Metailurus_parvulus extinct 7.6 8.9
Paramachaerodus_maximiliani extinct 7.6 8.9
Metailurus_parvulus extinct 7.1 7.6
Metailurus_parvulus extinct 5.3 7.1
Miomachairodus_pseudailuroides extinct 9.9 11.2
Miomachairodus_pseudailuroides extinct 11.2 12.85
