Species Status MinT MaxT
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 0.58243333333333 1.29585
Pachycrocuta_brevirostris extinct 0.58243333333333 1.29585
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 0 0.781
Pachycrocuta_brevirostris extinct 1.7239 2.58
Pachycrocuta_brevirostris extinct 1.185 1.778
Pachycrocuta_brevirostris extinct 1.7239 2.58
Pachycrocuta_brevirostris extinct 1.185 1.38266666666667
Pachycrocuta_brevirostris extinct 1.29585 2.58
Pachycrocuta_brevirostris extinct 1.7239 2.58
Pliocrocuta_perrieri extinct 3.55 5
Pliocrocuta_perrieri extinct 2.5 3.55
Pliocrocuta_perrieri extinct 3.55 5
Pliocrocuta_perrieri extinct 3.55 5
Pliocrocuta_perrieri extinct 1.9 2.5
Pliocrocuta_perrieri extinct 5 5.3
Plioviverrops_faventinus extinct 5 5.3
Pliocrocuta_perrieri extinct 2.5 3.55
Pliocrocuta_perrieri extinct 1.9 2.5
Pliocrocuta_perrieri extinct 3.025 3.55
Pliocrocuta_perrieri extinct 1.9 2.5
Pliocrocuta_perrieri extinct 1.9 2.5
Pliocrocuta_perrieri extinct 1.9 3.025
Pliocrocuta_perrieri extinct 1.9 2.725
Pliocrocuta_perrieri extinct 1.9 2.725
Pliocrocuta_perrieri extinct 1.9 2.5
