Species	MaxT	MinT	lng	lat	bed_info	FAMILY
Ictitherium_pannonicum	7.6	7.1	30.633	46.717	20148	Hyaenidae
Adcrocuta_eximia	9.9	7.6	30.6	46.65	20180	Hyaenidae
Ictitherium_pannonicum	9.9	7.6	30.6	46.65	20180	Hyaenidae
Eomellivora_wimani	9.9	7.6	30.6	46.65	20180	Mustelidae
Adcrocuta_eximia	9.9	8.9	31.5	48.3	20184	Hyaenidae
Adcrocuta_eximia	7.6	7.1	24.2	38.5	20198	Hyaenidae
Adcrocuta_eximia	8.9	7.1	29.409	38.024	20230	Hyaenidae
Protictitherium_crassum	8.9	7.1	29.409	38.024	20230	Hyaenidae
Adcrocuta_eximia	7.6	5.3	18.3	47	20262	Hyaenidae
Ictitherium_pannonicum	7.6	5.3	18.3	47	20262	Hyaenidae
Eomellivora_wimani	7.6	5.3	18.3	47	20262	Mustelidae
Nannomephitis_crassidens	7.6	5.3	18.3	47	20262	Mephitidae
Paramartes_pococki	7.6	5.3	18.3	47	20262	Mustelidae
Polgardia_pannonica	7.6	5.3	18.3	47	20262	Mustelidae
Adcrocuta_eximia	8.9	7.6	8.269	49.775	20265	Hyaenidae
Allohyaena_kadici	8.9	7.6	8.269	49.775	20265	Hyaenidae
Protictitherium_crassum	8.9	7.6	8.269	49.775	20265	Hyaenidae
Thalassictis_robusta	8.9	7.6	8.269	49.775	20265	Hyaenidae
Baranogale_adroveri	8.9	7.6	8.269	49.775	20265	Mustelidae
Eomellivora_wimani	8.9	7.6	8.269	49.775	20265	Mustelidae
Martes_sansaniensis	8.9	7.6	8.269	49.775	20265	Mustelidae
Indarctos_arctoides	8.9	7.6	8.269	49.775	20265	Ursidae
Indarctos_punjabiensis	8.9	7.6	8.269	49.775	20265	Ursidae
Agriarctos_depereti	8.9	7.6	8.269	49.775	20265	Ursidae
Ursavus_primaevus	8.9	7.6	8.269	49.775	20265	Ursidae
Adcrocuta_eximia	7.6	7.1	17	47	20287	Hyaenidae
Adcrocuta_eximia	9.9	8.9	29.817	46.883	20289	Hyaenidae
Hyaenictitherium_wongii	9.9	8.9	29.817	46.883	20289	Hyaenidae
Ictitherium_viverrinum	9.9	8.9	29.817	46.883	20289	Hyaenidae
Promephitis_maeotica	9.9	8.9	29.817	46.883	20289	Mephitidae
Eomellivora_wimani	9.9	8.9	29.817	46.883	20289	Mustelidae
Adcrocuta_eximia	7.6	5.3	21.776	41.716	20290	Hyaenidae
Ictitherium_viverrinum	7.6	5.3	21.776	41.716	20290	Hyaenidae
Adcrocuta_eximia	7.6	7.1	23.474762	41.46548	20291	Hyaenidae
Plioviverrops_orbignyi	7.6	7.1	23.474762	41.46548	20291	Hyaenidae
Thalassictis_robusta	7.6	7.1	23.474762	41.46548	20291	Hyaenidae
Adcrocuta_eximia	7.6	7.1	23.367	41.45	20292	Hyaenidae
Adcrocuta_eximia	9.721	9.647	23	41	20295	Hyaenidae
Protictitherium_crassum	9.721	9.647	23	41	20295	Hyaenidae
Adcrocuta_eximia	9.105	8.771	45.23	41.31	20296	Hyaenidae
Miohyaenotherium_bessarabicum	9.105	8.771	45.23	41.31	20296	Hyaenidae
Adcrocuta_eximia	8.9	7.6	22.95	41	20298	Hyaenidae
Chasmaporthetes_bonisi	8.9	7.6	22.95	41	20298	Hyaenidae
Hyaenictitherium_wongii	8.9	7.6	22.95	41	20298	Hyaenidae
Ictitherium_viverrinum	8.9	7.6	22.95	41	20298	Hyaenidae
Plioviverrops_orbignyi	8.9	7.6	22.95	41	20298	Hyaenidae
Adcrocuta_eximia	9.9	7.1	29.7	46.6	20304	Hyaenidae
Ictitherium_pannonicum	9.9	7.1	29.7	46.6	20304	Hyaenidae
Ictitherium_viverrinum	9.9	7.1	29.7	46.6	20304	Hyaenidae
Adcrocuta_eximia	9.9	8.9	30	47.35	20444	Hyaenidae
Hyaenictitherium_hyaenoides	9.9	8.9	30	47.35	20444	Hyaenidae
Hyaenictitherium_parvum	9.9	8.9	30	47.35	20444	Hyaenidae
Adcrocuta_eximia	7.6	7.1	29	46.5	20446	Hyaenidae
Hyaenictitherium_parvum	7.6	7.1	29	46.5	20446	Hyaenidae
Lycyaena_choeretis	7.6	7.1	29	46.5	20446	Hyaenidae
Mustela_leporinum	7.6	7.1	29	46.5	20446	Mustelidae
Adcrocuta_eximia	7.6	7.1	30.03	46.26	20449	Hyaenidae
Hyaenictitherium_parvum	7.6	7.1	30.03	46.26	20449	Hyaenidae
Adcrocuta_eximia	8.9	7.6	18.5	47.4	20450	Hyaenidae
Allohyaena_kadici	8.9	7.6	18.5	47.4	20450	Hyaenidae
Protictitherium_csakvarense	8.9	7.6	18.5	47.4	20450	Hyaenidae
Eomellivora_wimani	8.9	7.6	18.5	47.4	20450	Mustelidae
Paralutra_transdanubica	8.9	7.6	18.5	47.4	20450	Mustelidae
Ursavus_brevirhinus	8.9	7.6	18.5	47.4	20450	Ursidae
Adcrocuta_eximia	7.6	5.3	33.25	39.917	20453	Hyaenidae
Adcrocuta_eximia	7.6	7.1	46.366666666666696	37.40277777777779	20462	Hyaenidae
Hyaenictitherium_wongii	7.6	7.1	46.366666666666696	37.40277777777779	20462	Hyaenidae
Ictitherium_viverrinum	7.6	7.1	22.93	41	20465	Hyaenidae
Plioviverrops_orbignyi	7.6	7.1	22.93	41	20465	Hyaenidae
Adcrocuta_eximia	7.6	7.1	46.4166666666667	37.4055555555556	20466	Hyaenidae
Hyaenictitherium_wongii	7.6	7.1	46.4166666666667	37.4055555555556	20466	Hyaenidae
Ictitherium_viverrinum	7.6	7.1	46.4166666666667	37.4055555555556	20466	Hyaenidae
Hyaenictitherium_parvum	8.9	7.1	31	47	20467	Hyaenidae
Ictitherium_viverrinum	8.9	7.1	31	47	20467	Hyaenidae
Promephitis_maeotica	8.9	7.1	31	47	20467	Mephitidae
Adcrocuta_eximia	7.6	7.1	29	37.5	20468	Hyaenidae
Hyaenictitherium_wongii	7.6	7.1	29	37.5	20468	Hyaenidae
Adcrocuta_eximia	7.1	5.3	77	52	20474	Hyaenidae
Hyaenictitherium_parvum	7.1	5.3	77	52	20474	Hyaenidae
Promephitis_alexeevi	7.1	5.3	77	52	20474	Mephitidae
Parataxidea_crassa	7.1	5.3	77	52	20474	Mustelidae
Indarctos_punjabiensis	7.1	5.3	77	52	20474	Ursidae
Adcrocuta_eximia	7.642	7.454	26.877	37.507	20483	Hyaenidae
Hyaenictitherium_wongii	7.642	7.454	26.877	37.507	20483	Hyaenidae
Ictitherium_viverrinum	7.642	7.454	26.877	37.507	20483	Hyaenidae
Adcrocuta_eximia	7.528	7.14	26.877	37.507	20484	Hyaenidae
Belbus_beaumonti	7.528	7.14	26.877	37.507	20484	Hyaenidae
Hyaenictitherium_wongii	7.528	7.14	26.877	37.507	20484	Hyaenidae
Ictitherium_viverrinum	7.528	7.14	26.877	37.507	20484	Hyaenidae
Lycyaena_choeretis	7.528	7.14	26.877	37.507	20484	Hyaenidae
Plioviverrops_orbignyi	7.528	7.14	26.877	37.507	20484	Hyaenidae
Promephitis_lartetii	7.528	7.14	26.877	37.507	20484	Mephitidae
Parataxidea_maraghana	7.528	7.14	26.877	37.507	20484	Mustelidae
Agriarctos_depereti	7.528	7.14	26.877	37.507	20484	Ursidae
Adcrocuta_eximia	12.049	9.105	96.83333333333333	37.1	20627	Hyaenidae
Adcrocuta_eximia	7.1	5.3	-1.1	40.4	20686	Hyaenidae
Miohyaenotherium_bessarabicum	7.1	5.3	-1.1	40.4	20686	Hyaenidae
Hyaenictitherium_wongii	7.1	5.3	-1.1	40.4	20686	Hyaenidae
Paludolutra_lluecai	7.1	5.3	-1.1	40.4	20686	Mustelidae
Adcrocuta_eximia	8.9	7.6	75.6	42.2	20779	Hyaenidae
Adcrocuta_eximia	7.6	7.1	67.653	39.271	20813	Hyaenidae
Adcrocuta_eximia	7.1	5.3	79.167	50.3	20822	Hyaenidae
Adcrocuta_eximia	7.6	7.1	23	41	20851	Hyaenidae
Hyaenictitherium_wongii	7.6	7.1	23	41	20851	Hyaenidae
Plioviverrops_guerini	7.6	7.1	23	41	20851	Hyaenidae
Plesiogulo_crassa	7.6	7.1	23	41	20851	Mustelidae
Adcrocuta_eximia	7.2	5.3	109.3	34.1	20921	Hyaenidae
Adcrocuta_eximia	7.2	5.3	109.3	34.1	20921	Hyaenidae
Adcrocuta_eximia	9.475	8.45	45.23	41.31	20989	Hyaenidae
Adcrocuta_eximia	9.9	8.9	29.6	46.83	21150	Hyaenidae
Adcrocuta_eximia	8.9	5.3	44.8803764	41.5293601	21244	Hyaenidae
Promephitis_maeotica	8.9	5.3	44.8803764	41.5293601	21244	Mephitidae
Adcrocuta_eximia	9.9	8.9	-1.095	40.369	21623	Hyaenidae
Adcrocuta_eximia	7.6	7.1	23.833	41.5	22557	Hyaenidae
Hyaenictitherium_wongii	7.6	7.1	23.833	41.5	22557	Hyaenidae
Miohyaenotherium_bessarabicum	7.6	7.1	23.833	41.5	22557	Hyaenidae
Adcrocuta_eximia	7.1	5.3	67.833	50.25	22952	Hyaenidae
Miohyaenotherium_bessarabicum	7.1	5.3	67.833	50.25	22952	Hyaenidae
Thalassictis_robusta	7.1	5.3	67.833	50.25	22952	Hyaenidae
Promephitis_alexeevi	7.1	5.3	67.833	50.25	22952	Mephitidae
Parataxidea_crassa	7.1	5.3	67.833	50.25	22952	Mustelidae
Plesiogulo_brachygnathus	7.1	5.3	67.833	50.25	22952	Mustelidae
Plesiogulo_crassa	7.1	5.3	67.833	50.25	22952	Mustelidae
Adcrocuta_eximia	7.6	7.1	-1.0167	40.4	22962	Hyaenidae
Adcrocuta_eximia	7.6	5.3	30.136	38.565	23279	Hyaenidae
Miohyaenotherium_bessarabicum	7.6	5.3	30.136	38.565	23279	Hyaenidae
Thalassictis_robusta	7.6	5.3	30.136	38.565	23279	Hyaenidae
Adcrocuta_eximia	8.9	7.6	33.244	39.867	23310	Hyaenidae
Miohyaenotherium_bessarabicum	8.9	7.6	33.244	39.867	23310	Hyaenidae
Thalassictis_robusta	8.9	7.6	33.244	39.867	23310	Hyaenidae
Promephitis_hootoni	8.9	7.6	33.244	39.867	23310	Mephitidae
Parataxidea_maraghana	8.9	7.6	33.244	39.867	23310	Mustelidae
Adcrocuta_eximia	8.9	7.1	28.836	37.292	23403	Hyaenidae
Adcrocuta_eximia	7.6	7.1	28.259	37.254	23581	Hyaenidae
Miohyaenotherium_bessarabicum	7.6	7.1	28.259	37.254	23581	Hyaenidae
Thalassictis_robusta	7.6	7.1	28.259	37.254	23581	Hyaenidae
Adcrocuta_eximia	7.6	7.1	28.269	37.258	23582	Hyaenidae
Miohyaenotherium_bessarabicum	7.6	7.1	28.269	37.258	23582	Hyaenidae
Thalassictis_robusta	7.6	7.1	28.269	37.258	23582	Hyaenidae
Adcrocuta_eximia	8.9	7.1	34.989	38.584	23601	Hyaenidae
Adcrocuta_eximia	7.6	7.1	37.316	39.926	23625	Hyaenidae
Adcrocuta_eximia	8.9	7.1	29.148	38.397	23647	Hyaenidae
Hyaenictitherium_wongii	8.9	7.1	29.148	38.397	23647	Hyaenidae
Adcrocuta_eximia	7.6	7.1	33.647	38.491	23659	Hyaenidae
Hyaenictitherium_wongii	7.6	7.1	33.647	38.491	23659	Hyaenidae
Ictitherium_viverrinum	7.6	7.1	33.647	38.491	23659	Hyaenidae
Thalassictis_spelaea	7.6	7.1	33.647	38.491	23659	Hyaenidae
Promephitis_hootoni	7.6	7.1	33.647	38.491	23659	Mephitidae
Adcrocuta_eximia	7.6	7.1	28.2711	37.2586111111111	24340	Hyaenidae
Adcrocuta_eximia	11.2	9.9	109	34	24489	Hyaenidae
Adcrocuta_eximia	7.6	7.1	23.5	38.4167	24873	Hyaenidae
Plioviverrops_orbignyi	7.6	7.1	23.5	38.4167	24873	Hyaenidae
Promephitis_lartetii	7.6	7.1	23.5	38.4167	24873	Mephitidae
Plesiogulo_crassa	7.6	7.1	23.5	38.4167	24873	Mustelidae
Adcrocuta_eximia	7.1	5.3	26.9769	37.7572	24881	Hyaenidae
Hyaenictitherium_wongii	7.1	5.3	26.9769	37.7572	24881	Hyaenidae
Adcrocuta_eximia	8.9	7.1	23	38.5	24882	Hyaenidae
Adcrocuta_eximia	8.9	7.1	23	38.5	24885	Hyaenidae
Adcrocuta_eximia	7.6	7.1	23.4833	38.4	24901	Hyaenidae
Adcrocuta_eximia	7.1	5.3	26.9667	37.75	24904	Hyaenidae
Hyaenictitherium_wongii	7.1	5.3	26.9667	37.75	24904	Hyaenidae
Parataxidea_maraghana	7.1	5.3	26.9667	37.75	24904	Mustelidae
Adcrocuta_eximia	8.9	5.3	23.3641666666667	41.2877777777778	24938	Hyaenidae
Adcrocuta_eximia	8.9	7.6	97.25	37.0833333333333	26503	Hyaenidae
Promephitis_parvus	8.9	7.6	97.25	37.0833333333333	26503	Mephitidae
Adcrocuta_eximia	7.1	5.3	117.030277777778	32.5963888888889	27067	Hyaenidae
Adcrocuta_eximia	9.88	7.1	45.75	41.6833333333333	27093	Hyaenidae
Adcrocuta_eximia	7.6	7.1	26.976944444444403	37.7572222222222	27183	Hyaenidae
Hyaenictitherium_wongii	7.6	7.1	26.976944444444403	37.7572222222222	27183	Hyaenidae
Promephitis_lartetii	7.6	7.1	26.976944444444403	37.7572222222222	27183	Mephitidae
Adcrocuta_eximia	7.6	7.1	26.976944444444403	37.7572222222222	27184	Hyaenidae
Hyaenictitherium_wongii	7.6	7.1	26.976944444444403	37.7572222222222	27184	Hyaenidae
Ictitherium_viverrinum	7.6	7.1	26.976944444444403	37.7572222222222	27184	Hyaenidae
Plioviverrops_orbignyi	7.6	7.1	26.976944444444403	37.7572222222222	27184	Hyaenidae
Promephitis_lartetii	7.6	7.1	26.976944444444403	37.7572222222222	27184	Mephitidae
Parataxidea_maraghana	7.6	7.1	26.976944444444403	37.7572222222222	27184	Mustelidae
Hyaenictitherium_wongii	7.1	5.3	26.976944444444403	37.7572222222222	27185	Hyaenidae
Adcrocuta_eximia	8.9	5.3	23.471944444444443	40.03444444444444	27195	Hyaenidae
Hyaenictitherium_wongii	8.9	5.3	23.471944444444443	40.03444444444444	27195	Hyaenidae
Plioviverrops_orbignyi	8.9	5.3	23.471944444444443	40.03444444444444	27195	Hyaenidae
Promephitis_lartetii	8.9	5.3	23.471944444444443	40.03444444444444	27195	Mephitidae
Adcrocuta_eximia	11.63	7.246	84.95	47.4025	28087	Hyaenidae
Hyaenictitherium_hyaenoides	11.63	7.246	84.95	47.4025	28087	Hyaenidae
Plesiogulo_crassa	11.63	7.246	84.95	47.4025	28087	Mustelidae
Adcrocuta_eximia	7.7	6.5	25.311813354492188	42.22343274625828	28320	Hyaenidae
Adcrocuta_eximia	5.3	2.6	103.54666666666667	35.42777777777778	29100	Hyaenidae
Chasmaporthetes_lunensis	5.3	2.6	103.54666666666667	35.42777777777778	29100	Hyaenidae
Hyaenictitherium_wongii	5.3	2.6	103.54666666666667	35.42777777777778	29100	Hyaenidae
Parataxidea_sinensis	5.3	2.6	103.54666666666667	35.42777777777778	29100	Mustelidae
Sinictis_dolicognathus	5.3	2.6	103.54666666666667	35.42777777777778	29100	Mustelidae
Sinictis_dolicognathus	5.3	2.6	103.54666666666667	35.42777777777778	29100	Mustelidae
Adcrocuta_eximia	9.9	8.9	22.95	41	20087	Hyaenidae
Hyaenictitherium_wongii	9.9	8.9	22.95	41	20087	Hyaenidae
Adcrocuta_eximia	9.426	9.311	22.95	41	20294	Hyaenidae
Protictitherium_intermedium	9.426	9.311	22.95	41	20294	Hyaenidae
Protictitherium_thessalonikensis	9.426	9.311	22.95	41	20294	Hyaenidae
Eomellivora_wimani	9.426	9.311	22.95	41	20294	Mustelidae
Adcrocuta_eximia	7.1	5.3	112.2	34.6	24474	Hyaenidae
Ictitherium_viverrinum	7.1	5.3	112.2	34.6	24474	Hyaenidae
Eomellivora_wimani	7.1	5.3	112.2	34.6	24474	Mustelidae
Adcrocuta_eximia	7.1	5.3	108	36	24485	Hyaenidae
Hyaenictitherium_hyaenoides	7.1	5.3	108	36	24485	Hyaenidae
Hyaenictitherium_wongii	7.1	5.3	108	36	24485	Hyaenidae
Adcrocuta_eximia	7.1	5.3	108	36	24486	Hyaenidae
Hyaenictitherium_hyaenoides	7.1	5.3	108	36	24486	Hyaenidae
Hyaenictitherium_wongii	7.1	5.3	108	36	24486	Hyaenidae
Adcrocuta_eximia	6.733	6.5845	109.255	34.17916666666667	24496	Hyaenidae
Hyaenictitherium_wongii	6.733	6.5845	109.255	34.17916666666667	24496	Hyaenidae
Ictitherium_viverrinum	6.733	6.5845	109.255	34.17916666666667	24496	Hyaenidae
Adcrocuta_eximia	6.5845	6.436	111.165867	39.002183	24513	Hyaenidae
Hyaenictitherium_hyaenoides	6.5845	6.436	111.165867	39.002183	24513	Hyaenidae
Hyaenictitherium_wongii	6.5845	6.436	111.165867	39.002183	24513	Hyaenidae
Plesiogulo_brachygnathus	6.5845	6.436	111.165867	39.002183	24513	Mustelidae
Sinictis_dolicognathus	6.5845	6.436	111.165867	39.002183	24513	Mustelidae
Adcrocuta_eximia	7.2	5.3	111.165368	38.98175	24514	Hyaenidae
Hyaenictitherium_hyaenoides	7.2	5.3	111.165368	38.98175	24514	Hyaenidae
Hyaenictitherium_wongii	7.2	5.3	111.165368	38.98175	24514	Hyaenidae
Ictitherium_viverrinum	7.2	5.3	111.165368	38.98175	24514	Hyaenidae
Plesiogulo_brachygnathus	7.2	5.3	111.165368	38.98175	24514	Mustelidae
Adcrocuta_eximia	7.2	5.3	111	39	24515	Hyaenidae
Hyaenictitherium_hyaenoides	7.2	5.3	111	39	24515	Hyaenidae
Adcrocuta_eximia	5.767	5.501	111.175645	38.985448	24516	Hyaenidae
Hyaenictitherium_hyaenoides	5.767	5.501	111.175645	38.985448	24516	Hyaenidae
Hyaenictitherium_wongii	5.767	5.501	111.175645	38.985448	24516	Hyaenidae
Parataxidea_sinensis	5.767	5.501	111.175645	38.985448	24516	Mustelidae
Plesiogulo_brachygnathus	5.767	5.501	111.175645	38.985448	24516	Mustelidae
Indarctos_punjabiensis	5.767	5.501	111.175645	38.985448	24516	Ursidae
Adcrocuta_eximia	7.14	6.9365	111.184867	39.023083	24517	Hyaenidae
Ictitherium_viverrinum	7.14	6.9365	111.184867	39.023083	24517	Hyaenidae
Eomellivora_wimani	7.14	6.9365	111.184867	39.023083	24517	Mustelidae
Parataxidea_crassa	7.14	6.9365	111.184867	39.023083	24517	Mustelidae
Indarctos_punjabiensis	7.14	6.9365	111.184867	39.023083	24517	Ursidae
Adcrocuta_eximia	7.14	6.9365	111.09194755554199	39.016049431281296	24518	Hyaenidae
Hyaenictitherium_hyaenoides	7.14	6.9365	111.09194755554199	39.016049431281296	24518	Hyaenidae
Hyaenictitherium_wongii	7.14	6.9365	111.09194755554199	39.016049431281296	24518	Hyaenidae
Indarctos_punjabiensis	7.14	6.9365	111.09194755554199	39.016049431281296	24518	Ursidae
Adcrocuta_eximia	7.14	6.9365	111.17194444444443	39.00416666666667	24520	Hyaenidae
Hyaenictitherium_hyaenoides	7.14	6.9365	111.17194444444443	39.00416666666667	24520	Hyaenidae
Hyaenictitherium_wongii	7.14	6.9365	111.17194444444443	39.00416666666667	24520	Hyaenidae
Ictitherium_viverrinum	7.14	6.9365	111.17194444444443	39.00416666666667	24520	Hyaenidae
Lycyaena_dubia	7.14	6.9365	111.17194444444443	39.00416666666667	24520	Hyaenidae
Promephitis_maeotica	7.14	6.9365	111.17194444444443	39.00416666666667	24520	Mephitidae
Lutra_aonychoides	7.14	6.9365	111.17194444444443	39.00416666666667	24520	Mustelidae
Melodon_majori	7.14	6.9365	111.17194444444443	39.00416666666667	24520	Mustelidae
Plesiogulo_brachygnathus	7.14	6.9365	111.17194444444443	39.00416666666667	24520	Mustelidae
Proputorius_minimus	7.14	6.9365	111.17194444444443	39.00416666666667	24520	Mustelidae
Adcrocuta_eximia	7.1	5.3	103.290555555556	36.9647222222222	24528	Hyaenidae
Hyaenictitherium_hyaenoides	7.1	5.3	103.290555555556	36.9647222222222	24528	Hyaenidae
Dinocrocuta_gigantea	7.1	5.3	103.290555555556	36.9647222222222	24528	Percrocutidae
Adcrocuta_eximia	7.1	5.3	103.279444444444	36.9602777777778	24529	Hyaenidae
Hyaenictitherium_hyaenoides	7.1	5.3	103.279444444444	36.9602777777778	24529	Hyaenidae
Indarctos_punjabiensis	7.1	5.3	103.279444444444	36.9602777777778	24529	Ursidae
Adcrocuta_eximia	7.2	5.3	105	33.6666666666667	24540	Hyaenidae
Adcrocuta_eximia	7.2	5.3	110.52138888	39.229167	24573	Hyaenidae
Hyaenictitherium_wongii	7.6	7.1	32.534	40.212	20210	Hyaenidae
Ictitherium_intuberculatum	7.6	7.1	32.534	40.212	20210	Hyaenidae
Plesiogulo_monspessulanus	5.1556666666667	5.0763333333333	18.15	-32.96666666666667	23920	Mustelidae
Chasmaporthetes_bonisi	7.1	5.3	23	41	20865	Hyaenidae
Chasmaporthetes_borissiaki	5	3.55	2.883	42.683	20480	Hyaenidae
Pliocrocuta_perrieri	5	3.55	2.883	42.683	20480	Hyaenidae
Ursus_minimus	5	3.55	2.883	42.683	20480	Ursidae
Lutra_affinis	7.1	5	23.810555555555602	41.2953	20175	Mustelidae
Martes_lefkonensis	7.1	5	23.810555555555602	41.2953	20175	Mustelidae
Promeles_macedonicus	7.1	5	23.810555555555602	41.2953	20175	Mustelidae
Pliocrocuta_perrieri	5.3	3.55	113.119	37.28666666666666	20636	Hyaenidae
Ursus_minimus	5.3	5	24.122222222222224	42.05	24025	Ursidae
Hyaenictitherium_wongii	5.3	5	103.5	35.5	24919	Hyaenidae
Chasmaporthetes_lunensis	5	3.55	30.8	46.5	20186	Hyaenidae
Pliocrocuta_perrieri	5	3.55	30.8	46.5	20186	Hyaenidae
Mustela_putorius	5	3.55	30.8	46.5	20186	Mustelidae
Arctomeles_ferus	5	3.55	30.8	46.5	20186	Mustelidae
Ursus_minimus	5	3.55	30.8	46.5	20186	Ursidae
Chasmaporthetes_lunensis	2.5	1.9	4.817	45.167	20384	Hyaenidae
Pliocrocuta_perrieri	2.5	1.9	4.817	45.167	20384	Hyaenidae
Baranogale_helbingi	2.5	1.9	4.817	45.167	20384	Mustelidae
Enhydrictis_ardea	2.5	1.9	4.817	45.167	20384	Mustelidae
Ursus_etruscus	2.5	1.9	4.817	45.167	20384	Ursidae
Chasmaporthetes_lunensis	3.55	2.5	8.1	44.9	20385	Hyaenidae
Ursus_minimus	3.55	2.5	8.1	44.9	20385	Ursidae
Chasmaporthetes_lunensis	3.55	2.5	-2.04	42.08	20387	Hyaenidae
Pliocrocuta_perrieri	3.55	2.5	-2.04	42.08	20387	Hyaenidae
Enhydrictis_ardea	3.55	2.5	-2.04	42.08	20387	Mustelidae
Limnonyx_sinerizi	3.55	2.5	-2.04	42.08	20387	Mustelidae
Ursus_etruscus	3.55	2.5	-2.04	42.08	20387	Ursidae
Chasmaporthetes_lunensis	2.5	1.9	-0.9	40.2	20392	Hyaenidae
Pliocrocuta_perrieri	2.5	1.9	-0.9	40.2	20392	Hyaenidae
Ursus_etruscus	2.5	1.9	-0.9	40.2	20392	Ursidae
Chasmaporthetes_lunensis	5	3.55	32.544	40.239	20475	Hyaenidae
Chasmaporthetes_lunensis	5	3.55	-2.19	41.05	20481	Hyaenidae
Pliocrocuta_perrieri	5	3.55	-2.19	41.05	20481	Hyaenidae
Ursus_minimus	5	3.55	-2.19	41.05	20481	Ursidae
Ursus_minimus	5	3.55	-2.19	41.05	20481	Ursidae
Chasmaporthetes_lunensis	3.55	2.5	3.25	45.55	20707	Hyaenidae
Pliocrocuta_perrieri	3.55	2.5	3.25	45.55	20707	Hyaenidae
Baranogale_helbingi	3.55	2.5	3.25	45.55	20707	Mustelidae
Enhydrictis_ardea	3.55	2.5	3.25	45.55	20707	Mustelidae
Ursus_etruscus	3.55	2.5	3.25	45.55	20707	Ursidae
Chasmaporthetes_lunensis	2.5	2.5	3.217	45.55	20708	Hyaenidae
Chasmaporthetes_lunensis	2.5	1.9	3.1	45.3	20709	Hyaenidae
Pliocrocuta_perrieri	2.5	1.9	3.1	45.3	20709	Hyaenidae
Ursus_etruscus	2.5	1.9	3.1	45.3	20709	Ursidae
Chasmaporthetes_lunensis	2.2	2.1	3.483	45.241	20712	Hyaenidae
Pliocrocuta_perrieri	2.2	2.1	3.483	45.241	20712	Hyaenidae
Ursus_etruscus	2.2	2.1	3.483	45.241	20712	Ursidae
Chasmaporthetes_lunensis	3.025	2.5	106.914	50.542	20758	Hyaenidae
Arctomeles_suillus	3.025	2.5	106.914	50.542	20758	Mustelidae
Chasmaporthetes_lunensis	3.275	2.725	106.192	50.104	20759	Hyaenidae
Pachycrocuta_brevirostris	3.275	2.725	106.192	50.104	20759	Hyaenidae
Pannonictis_pachygnatha	3.275	2.725	106.192	50.104	20759	Mustelidae
Arctomeles_suillus	3.275	2.725	106.192	50.104	20759	Mustelidae
Chasmaporthetes_lunensis	3	2.45	69.7	38.4	20803	Hyaenidae
Pliocrocuta_perrieri	3	2.45	69.7	38.4	20803	Hyaenidae
Ursus_etruscus	3	2.45	69.7	38.4	20803	Ursidae
Chasmaporthetes_lunensis	2.581	2.263	21.592133	40.172204	21029	Hyaenidae
Baranogale_helbingi	2.581	2.263	21.592133	40.172204	21029	Mustelidae
Ursus_etruscus	2.581	2.263	21.592133	40.172204	21029	Ursidae
Chasmaporthetes_lunensis	3.55	2.5	-4.080277777777778	38.990319	21636	Hyaenidae
Pliocrocuta_perrieri	3.55	2.5	-4.080277777777778	38.990319	21636	Hyaenidae
Chasmaporthetes_lunensis	3.55	2.5	30.183	38.27	23275	Hyaenidae
Pliocrocuta_perrieri	3.55	2.5	30.183	38.27	23275	Hyaenidae
Chasmaporthetes_lunensis	2.5	1.9	4.8167	45.1667	24414	Hyaenidae
Pliocrocuta_perrieri	2.5	1.9	4.8167	45.1667	24414	Hyaenidae
Meles_thorali	2.5	1.9	4.8167	45.1667	24414	Mustelidae
Ursus_etruscus	2.5	1.9	4.8167	45.1667	24414	Ursidae
Chasmaporthetes_lunensis	2.138	1.981	10	44.4167	24439	Hyaenidae
Pachycrocuta_brevirostris	2.138	1.981	10	44.4167	24439	Hyaenidae
Ursus_etruscus	2.138	1.981	10	44.4167	24439	Ursidae
Chasmaporthetes_lunensis	5.3	3.55	113	37	24560	Hyaenidae
Pliocrocuta_perrieri	5.3	3.55	113	37	24560	Hyaenidae
Chasmaporthetes_lunensis	1.9	0.0117	117.030277777778	32.5963888888889	27068	Hyaenidae
Crocuta_crocuta	1.9	0.0117	117.030277777778	32.5963888888889	27068	Hyaenidae
Chasmaporthetes_lunensis	2.5	1.9	103.5	35.5166666666667	27076	Hyaenidae
Crocuta_crocuta	2.5	1.9	103.5	35.5166666666667	27076	Hyaenidae
Pachycrocuta_brevirostris	2.5	1.9	103.5	35.5166666666667	27076	Hyaenidae
Eirictis_robusta	2.5	1.9	103.5	35.5166666666667	27076	Mustelidae
Meles_teilhardi	2.5	1.9	103.5	35.5166666666667	27076	Mustelidae
Ursus_minimus	2.5	1.9	103.5	35.5166666666667	27076	Ursidae
Chasmaporthetes_lunensis	2.21	1.95	114.166666666667	40.1666666666667	27078	Hyaenidae
Crocuta_crocuta	2.21	1.95	114.166666666667	40.1666666666667	27078	Hyaenidae
Pachycrocuta_brevirostris	2.21	1.95	114.166666666667	40.1666666666667	27078	Hyaenidae
Eirictis_robusta	2.21	1.95	114.166666666667	40.1666666666667	27078	Mustelidae
Lutra_licenti	2.21	1.95	114.166666666667	40.1666666666667	27078	Mustelidae
Meles_chiai	2.21	1.95	114.166666666667	40.1666666666667	27078	Mustelidae
